params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 10000 steps ...
   28/10000: episode: 1, duration: 1.732s, episode steps:  28, steps per second:  16, episode reward: -41.510, mean reward: -1.482 [-32.058,  2.430], mean action: 16.214 [14.000, 17.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 3835/10000: episode: 111, duration: 0.276s, episode steps:  24, steps per second:  87, episode reward: -33.000, mean reward: -1.375 [-29.989,  3.000], mean action: 12.042 [2.000, 20.000],  loss: 0.015638, mae: 0.707992, mean_q: 0.063030, mean_eps: 0.000000
 3875/10000: episode: 112, duration: 0.447s, episode steps:  40, steps per second:  90, episode reward: -32.780, mean reward: -0.820 [-32.181,  3.000], mean action: 14.750 [2.000, 20.000],  loss: 0.014075, mae: 0.733724, mean_q: -0.001050, mean_eps: 0.000000
 3895/10000: episode: 113, duration: 0.243s, episode steps:  20, steps per second:  82, episode reward: 39.459, mean reward:  1.973 [-2.514, 32.260], mean action: 7.500 [2.000, 20.000],  loss: 0.020010, mae: 0.726728, mean_q: 0.017735, mean_eps: 0.000000
 3923/10000: episode: 114, duration: 0.320s, episode steps:  28, steps per second:  88, episode reward: 34.476, mean reward:  1.231 [-2.245, 32.240], mean action: 10.286 [2.000, 15.000],  loss: 0.014788, mae: 0.726460, mean_q: -0.000819, mean_eps: 0.000000
 3958/10000: episode: 115, duration: 0.406s, episode steps:  35, steps per second:  86, episode reward: -39.000, mean reward: -1.114 [-32.200,  2.590], mean action: 8.000 [2.000, 18.000],  loss: 0.014057, mae: 0.693579, mean_q: 0.029345, mean_eps: 0.000000
 3986/10000: episode: 116, duration: 0.342s, episode steps:  28, steps per second:  82, episode reward: 32.084, mean reward:  1.146 [-2.620, 32.450], mean action: 9.893 [2.000, 20.000],  loss: 0.015199, mae: 0.715325, mean_q: 0.014283, mean_eps: 0.000000
 4015/10000: episode: 117, duration: 0.425s, episode steps:  29, steps per second:  68, episode reward: -32.580, mean reward: -1.123 [-31.925,  2.500], mean action: 12.000 [2.000, 18.000],  loss: 0.016966, mae: 0.718647, mean_q: 0.009419, mean_eps: 0.000000
 4044/10000: episode: 118, duration: 0.370s, episode steps:  29, steps per second:  78, episode reward: 32.285, mean reward:  1.113 [-2.426, 32.430], mean action: 10.069 [2.000, 19.000],  loss: 0.016571, mae: 0.666504, mean_q: 0.057446, mean_eps: 0.000000
 4074/10000: episode: 119, duration: 0.458s, episode steps:  30, steps per second:  65, episode reward: -38.500, mean reward: -1.283 [-32.400,  2.340], mean action: 10.133 [2.000, 20.000],  loss: 0.017381, mae: 0.704304, mean_q: 0.051755, mean_eps: 0.000000
 4104/10000: episode: 120, duration: 0.362s, episode steps:  30, steps per second:  83, episode reward: -38.030, mean reward: -1.268 [-31.781,  2.430], mean action: 15.233 [2.000, 20.000],  loss: 0.013804, mae: 0.771293, mean_q: -0.034468, mean_eps: 0.000000
 4139/10000: episode: 121, duration: 0.445s, episode steps:  35, steps per second:  79, episode reward: 35.018, mean reward:  1.001 [-3.000, 31.759], mean action: 12.286 [2.000, 19.000],  loss: 0.015352, mae: 0.734338, mean_q: 0.002012, mean_eps: 0.000000
 4182/10000: episode: 122, duration: 0.539s, episode steps:  43, steps per second:  80, episode reward: -33.000, mean reward: -0.767 [-32.163,  2.907], mean action: 14.116 [2.000, 18.000],  loss: 0.017568, mae: 0.758958, mean_q: 0.004284, mean_eps: 0.000000
 4211/10000: episode: 123, duration: 0.335s, episode steps:  29, steps per second:  87, episode reward: -39.000, mean reward: -1.345 [-32.878,  3.000], mean action: 14.069 [2.000, 18.000],  loss: 0.017565, mae: 0.775097, mean_q: -0.012293, mean_eps: 0.000000
 4238/10000: episode: 124, duration: 0.349s, episode steps:  27, steps per second:  77, episode reward: -38.180, mean reward: -1.414 [-32.830,  2.527], mean action: 11.593 [2.000, 20.000],  loss: 0.014958, mae: 0.753453, mean_q: -0.004147, mean_eps: 0.000000
 4281/10000: episode: 125, duration: 0.644s, episode steps:  43, steps per second:  67, episode reward: 32.945, mean reward:  0.766 [-2.490, 32.332], mean action: 4.628 [2.000, 15.000],  loss: 0.018063, mae: 0.763733, mean_q: -0.014905, mean_eps: 0.000000
 4303/10000: episode: 126, duration: 0.265s, episode steps:  22, steps per second:  83, episode reward: 35.165, mean reward:  1.598 [-2.797, 32.209], mean action: 12.000 [2.000, 19.000],  loss: 0.014029, mae: 0.720254, mean_q: 0.035140, mean_eps: 0.000000
 4338/10000: episode: 127, duration: 0.407s, episode steps:  35, steps per second:  86, episode reward: 39.000, mean reward:  1.114 [-2.337, 32.110], mean action: 4.229 [2.000, 16.000],  loss: 0.016397, mae: 0.743456, mean_q: 0.020652, mean_eps: 0.000000
 4367/10000: episode: 128, duration: 0.386s, episode steps:  29, steps per second:  75, episode reward: 37.341, mean reward:  1.288 [-2.532, 32.112], mean action: 11.000 [2.000, 15.000],  loss: 0.013792, mae: 0.763404, mean_q: -0.008740, mean_eps: 0.000000
 4398/10000: episode: 129, duration: 0.351s, episode steps:  31, steps per second:  88, episode reward: -38.370, mean reward: -1.238 [-31.864,  2.208], mean action: 12.226 [2.000, 19.000],  loss: 0.014060, mae: 0.748503, mean_q: 0.011122, mean_eps: 0.000000
 4425/10000: episode: 130, duration: 0.321s, episode steps:  27, steps per second:  84, episode reward: 38.308, mean reward:  1.419 [-2.440, 32.220], mean action: 14.111 [2.000, 15.000],  loss: 0.017663, mae: 0.822494, mean_q: -0.041897, mean_eps: 0.000000
 4457/10000: episode: 131, duration: 0.381s, episode steps:  32, steps per second:  84, episode reward: -38.700, mean reward: -1.209 [-31.808,  2.110], mean action: 11.781 [2.000, 15.000],  loss: 0.018132, mae: 0.784092, mean_q: 0.025028, mean_eps: 0.000000
 4491/10000: episode: 132, duration: 0.383s, episode steps:  34, steps per second:  89, episode reward: -36.000, mean reward: -1.059 [-32.456,  2.332], mean action: 15.706 [2.000, 20.000],  loss: 0.017090, mae: 0.755999, mean_q: 0.021795, mean_eps: 0.000000
 4526/10000: episode: 133, duration: 0.385s, episode steps:  35, steps per second:  91, episode reward: -35.620, mean reward: -1.018 [-31.855,  2.350], mean action: 14.343 [2.000, 20.000],  loss: 0.014345, mae: 0.766055, mean_q: -0.010802, mean_eps: 0.000000
 4572/10000: episode: 134, duration: 0.532s, episode steps:  46, steps per second:  86, episode reward: 32.214, mean reward:  0.700 [-2.285, 31.966], mean action: 13.478 [2.000, 16.000],  loss: 0.014676, mae: 0.760337, mean_q: 0.034302, mean_eps: 0.000000
 4605/10000: episode: 135, duration: 0.396s, episode steps:  33, steps per second:  83, episode reward: -39.000, mean reward: -1.182 [-32.306,  2.470], mean action: 13.848 [2.000, 15.000],  loss: 0.017685, mae: 0.779847, mean_q: 0.020432, mean_eps: 0.000000
 4633/10000: episode: 136, duration: 0.334s, episode steps:  28, steps per second:  84, episode reward: -35.880, mean reward: -1.281 [-32.258,  2.210], mean action: 15.750 [2.000, 20.000],  loss: 0.015717, mae: 0.742079, mean_q: 0.050333, mean_eps: 0.000000
 4668/10000: episode: 137, duration: 0.394s, episode steps:  35, steps per second:  89, episode reward: -38.370, mean reward: -1.096 [-32.288,  2.280], mean action: 11.229 [2.000, 18.000],  loss: 0.016805, mae: 0.783833, mean_q: -0.002626, mean_eps: 0.000000
 4719/10000: episode: 138, duration: 0.573s, episode steps:  51, steps per second:  89, episode reward: 32.397, mean reward:  0.635 [-2.266, 31.601], mean action: 13.902 [2.000, 20.000],  loss: 0.016861, mae: 0.785787, mean_q: -0.002425, mean_eps: 0.000000
 4737/10000: episode: 139, duration: 0.199s, episode steps:  18, steps per second:  90, episode reward: -42.000, mean reward: -2.333 [-32.037,  2.490], mean action: 12.944 [2.000, 20.000],  loss: 0.015198, mae: 0.812017, mean_q: -0.036078, mean_eps: 0.000000
 4768/10000: episode: 140, duration: 0.349s, episode steps:  31, steps per second:  89, episode reward: -35.370, mean reward: -1.141 [-31.483,  2.303], mean action: 13.032 [2.000, 20.000],  loss: 0.014014, mae: 0.776852, mean_q: 0.003675, mean_eps: 0.000000
 4805/10000: episode: 141, duration: 0.436s, episode steps:  37, steps per second:  85, episode reward: -35.870, mean reward: -0.969 [-32.126,  2.561], mean action: 10.784 [2.000, 20.000],  loss: 0.016327, mae: 0.756372, mean_q: 0.033333, mean_eps: 0.000000
 4832/10000: episode: 142, duration: 0.356s, episode steps:  27, steps per second:  76, episode reward: -44.020, mean reward: -1.630 [-32.004,  2.270], mean action: 14.185 [2.000, 20.000],  loss: 0.016886, mae: 0.785751, mean_q: 0.005026, mean_eps: 0.000000
 4871/10000: episode: 143, duration: 0.429s, episode steps:  39, steps per second:  91, episode reward: 32.468, mean reward:  0.833 [-2.734, 32.570], mean action: 12.385 [2.000, 16.000],  loss: 0.011891, mae: 0.751361, mean_q: 0.032410, mean_eps: 0.000000
 4896/10000: episode: 144, duration: 0.286s, episode steps:  25, steps per second:  87, episode reward: 40.842, mean reward:  1.634 [-2.233, 31.910], mean action: 8.840 [2.000, 15.000],  loss: 0.016203, mae: 0.799387, mean_q: -0.026396, mean_eps: 0.000000
 4935/10000: episode: 145, duration: 0.447s, episode steps:  39, steps per second:  87, episode reward: 32.781, mean reward:  0.841 [-2.903, 32.200], mean action: 14.410 [2.000, 20.000],  loss: 0.014579, mae: 0.767151, mean_q: -0.000496, mean_eps: 0.000000
 4966/10000: episode: 146, duration: 0.365s, episode steps:  31, steps per second:  85, episode reward: -32.400, mean reward: -1.045 [-32.204,  2.292], mean action: 9.323 [2.000, 20.000],  loss: 0.017041, mae: 0.749695, mean_q: 0.086341, mean_eps: 0.000000
 5001/10000: episode: 147, duration: 0.603s, episode steps:  35, steps per second:  58, episode reward: -32.850, mean reward: -0.939 [-32.298,  2.772], mean action: 10.457 [2.000, 20.000],  loss: 0.016383, mae: 0.759754, mean_q: 0.034529, mean_eps: 0.000000
 5039/10000: episode: 148, duration: 0.429s, episode steps:  38, steps per second:  89, episode reward: -35.560, mean reward: -0.936 [-32.058,  3.000], mean action: 14.974 [2.000, 20.000],  loss: 0.017218, mae: 0.788861, mean_q: 0.028166, mean_eps: 0.000000
 5060/10000: episode: 149, duration: 0.240s, episode steps:  21, steps per second:  87, episode reward: -39.000, mean reward: -1.857 [-32.374,  2.332], mean action: 12.667 [2.000, 20.000],  loss: 0.015032, mae: 0.818973, mean_q: -0.010061, mean_eps: 0.000000
 5102/10000: episode: 150, duration: 0.472s, episode steps:  42, steps per second:  89, episode reward: -41.780, mean reward: -0.995 [-32.175,  2.224], mean action: 13.976 [2.000, 20.000],  loss: 0.015285, mae: 0.842051, mean_q: -0.035886, mean_eps: 0.000000
 5129/10000: episode: 151, duration: 0.329s, episode steps:  27, steps per second:  82, episode reward: 38.152, mean reward:  1.413 [-2.498, 31.922], mean action: 6.741 [2.000, 15.000],  loss: 0.017421, mae: 0.838189, mean_q: -0.060634, mean_eps: 0.000000
 5157/10000: episode: 152, duration: 0.315s, episode steps:  28, steps per second:  89, episode reward: -41.670, mean reward: -1.488 [-32.097,  2.320], mean action: 13.786 [2.000, 20.000],  loss: 0.014462, mae: 0.812897, mean_q: -0.017083, mean_eps: 0.000000
 5183/10000: episode: 153, duration: 0.295s, episode steps:  26, steps per second:  88, episode reward: 38.409, mean reward:  1.477 [-2.318, 32.020], mean action: 10.500 [2.000, 16.000],  loss: 0.018246, mae: 0.842493, mean_q: 0.017871, mean_eps: 0.000000
 5232/10000: episode: 154, duration: 0.551s, episode steps:  49, steps per second:  89, episode reward: 32.935, mean reward:  0.672 [-3.000, 32.060], mean action: 14.612 [2.000, 20.000],  loss: 0.017087, mae: 0.792104, mean_q: 0.035808, mean_eps: 0.000000
 5252/10000: episode: 155, duration: 0.229s, episode steps:  20, steps per second:  87, episode reward: -35.390, mean reward: -1.770 [-32.042,  2.964], mean action: 10.950 [2.000, 15.000],  loss: 0.016108, mae: 0.853277, mean_q: 0.012499, mean_eps: 0.000000
 5284/10000: episode: 156, duration: 0.362s, episode steps:  32, steps per second:  88, episode reward: -32.730, mean reward: -1.023 [-32.096,  2.873], mean action: 7.719 [2.000, 19.000],  loss: 0.016306, mae: 0.799948, mean_q: 0.046035, mean_eps: 0.000000
 5307/10000: episode: 157, duration: 0.288s, episode steps:  23, steps per second:  80, episode reward: 35.585, mean reward:  1.547 [-2.505, 30.622], mean action: 6.696 [2.000, 16.000],  loss: 0.016467, mae: 0.777146, mean_q: 0.070647, mean_eps: 0.000000
 5334/10000: episode: 158, duration: 0.315s, episode steps:  27, steps per second:  86, episode reward: 37.893, mean reward:  1.403 [-2.375, 32.189], mean action: 12.519 [2.000, 15.000],  loss: 0.018318, mae: 0.863830, mean_q: -0.053529, mean_eps: 0.000000
 5355/10000: episode: 159, duration: 0.247s, episode steps:  21, steps per second:  85, episode reward: -39.000, mean reward: -1.857 [-32.412,  2.410], mean action: 9.095 [2.000, 15.000],  loss: 0.015748, mae: 0.833522, mean_q: -0.009345, mean_eps: 0.000000
 5387/10000: episode: 160, duration: 0.474s, episode steps:  32, steps per second:  68, episode reward: -39.000, mean reward: -1.219 [-32.262,  2.810], mean action: 15.781 [6.000, 20.000],  loss: 0.015652, mae: 0.782029, mean_q: 0.020440, mean_eps: 0.000000
 5417/10000: episode: 161, duration: 0.366s, episode steps:  30, steps per second:  82, episode reward: -35.610, mean reward: -1.187 [-32.223,  2.480], mean action: 9.367 [2.000, 16.000],  loss: 0.014118, mae: 0.791851, mean_q: 0.013340, mean_eps: 0.000000
 5444/10000: episode: 162, duration: 0.361s, episode steps:  27, steps per second:  75, episode reward: -41.400, mean reward: -1.533 [-32.374,  2.541], mean action: 10.519 [2.000, 19.000],  loss: 0.017086, mae: 0.808609, mean_q: 0.036091, mean_eps: 0.000000
 5472/10000: episode: 163, duration: 0.395s, episode steps:  28, steps per second:  71, episode reward: 37.448, mean reward:  1.337 [-2.254, 32.023], mean action: 10.821 [2.000, 15.000],  loss: 0.015293, mae: 0.801110, mean_q: 0.011952, mean_eps: 0.000000
 5501/10000: episode: 164, duration: 0.340s, episode steps:  29, steps per second:  85, episode reward: -38.540, mean reward: -1.329 [-32.130,  2.610], mean action: 10.103 [2.000, 20.000],  loss: 0.014651, mae: 0.782094, mean_q: 0.038339, mean_eps: 0.000000
 5533/10000: episode: 165, duration: 0.348s, episode steps:  32, steps per second:  92, episode reward: -41.430, mean reward: -1.295 [-32.285,  2.200], mean action: 13.562 [2.000, 20.000],  loss: 0.015975, mae: 0.805448, mean_q: 0.040362, mean_eps: 0.000000
 5561/10000: episode: 166, duration: 0.317s, episode steps:  28, steps per second:  88, episode reward: -35.660, mean reward: -1.274 [-32.660,  2.430], mean action: 12.607 [2.000, 20.000],  loss: 0.015124, mae: 0.749155, mean_q: 0.066840, mean_eps: 0.000000
 5582/10000: episode: 167, duration: 0.243s, episode steps:  21, steps per second:  87, episode reward: -38.200, mean reward: -1.819 [-31.451,  2.433], mean action: 12.762 [2.000, 20.000],  loss: 0.019451, mae: 0.836058, mean_q: -0.011374, mean_eps: 0.000000
 5617/10000: episode: 168, duration: 0.423s, episode steps:  35, steps per second:  83, episode reward: 35.069, mean reward:  1.002 [-2.717, 32.201], mean action: 6.343 [2.000, 20.000],  loss: 0.016446, mae: 0.826047, mean_q: 0.040721, mean_eps: 0.000000
 5641/10000: episode: 169, duration: 0.326s, episode steps:  24, steps per second:  74, episode reward: 32.230, mean reward:  1.343 [-3.000, 32.240], mean action: 10.500 [2.000, 19.000],  loss: 0.015783, mae: 0.782796, mean_q: 0.098346, mean_eps: 0.000000
 5660/10000: episode: 170, duration: 0.233s, episode steps:  19, steps per second:  82, episode reward: -38.300, mean reward: -2.016 [-32.187,  2.340], mean action: 10.526 [2.000, 20.000],  loss: 0.016872, mae: 0.821208, mean_q: -0.004693, mean_eps: 0.000000
 5696/10000: episode: 171, duration: 0.431s, episode steps:  36, steps per second:  84, episode reward: -39.000, mean reward: -1.083 [-32.025,  2.600], mean action: 14.333 [2.000, 20.000],  loss: 0.018332, mae: 0.835444, mean_q: 0.036688, mean_eps: 0.000000
 5745/10000: episode: 172, duration: 0.552s, episode steps:  49, steps per second:  89, episode reward: 35.292, mean reward:  0.720 [-2.591, 32.280], mean action: 10.633 [2.000, 15.000],  loss: 0.015695, mae: 0.834220, mean_q: -0.010775, mean_eps: 0.000000
 5780/10000: episode: 173, duration: 0.420s, episode steps:  35, steps per second:  83, episode reward: 37.959, mean reward:  1.085 [-2.551, 32.540], mean action: 11.314 [2.000, 16.000],  loss: 0.016874, mae: 0.841296, mean_q: 0.031457, mean_eps: 0.000000
 5804/10000: episode: 174, duration: 0.285s, episode steps:  24, steps per second:  84, episode reward: -38.280, mean reward: -1.595 [-31.993,  2.164], mean action: 10.125 [2.000, 15.000],  loss: 0.017938, mae: 0.852970, mean_q: 0.035334, mean_eps: 0.000000
 5833/10000: episode: 175, duration: 0.477s, episode steps:  29, steps per second:  61, episode reward: -39.000, mean reward: -1.345 [-32.367,  2.950], mean action: 11.483 [2.000, 20.000],  loss: 0.015523, mae: 0.852795, mean_q: -0.016501, mean_eps: 0.000000
 5867/10000: episode: 176, duration: 0.396s, episode steps:  34, steps per second:  86, episode reward: -35.530, mean reward: -1.045 [-31.966,  2.530], mean action: 13.912 [2.000, 20.000],  loss: 0.019656, mae: 0.860909, mean_q: -0.026528, mean_eps: 0.000000
 5890/10000: episode: 177, duration: 0.272s, episode steps:  23, steps per second:  85, episode reward: -41.910, mean reward: -1.822 [-32.561,  2.410], mean action: 14.870 [2.000, 20.000],  loss: 0.014542, mae: 0.776461, mean_q: 0.084513, mean_eps: 0.000000
 5922/10000: episode: 178, duration: 0.370s, episode steps:  32, steps per second:  86, episode reward: -35.330, mean reward: -1.104 [-31.684,  2.845], mean action: 14.000 [2.000, 20.000],  loss: 0.015521, mae: 0.794947, mean_q: 0.031567, mean_eps: 0.000000
 5944/10000: episode: 179, duration: 0.252s, episode steps:  22, steps per second:  87, episode reward: -38.920, mean reward: -1.769 [-32.142,  2.450], mean action: 8.364 [2.000, 15.000],  loss: 0.017537, mae: 0.833044, mean_q: -0.007018, mean_eps: 0.000000
 5982/10000: episode: 180, duration: 0.440s, episode steps:  38, steps per second:  86, episode reward: 37.478, mean reward:  0.986 [-2.449, 32.130], mean action: 12.184 [2.000, 16.000],  loss: 0.016317, mae: 0.819762, mean_q: 0.015337, mean_eps: 0.000000
 6009/10000: episode: 181, duration: 0.323s, episode steps:  27, steps per second:  84, episode reward: 34.590, mean reward:  1.281 [-2.742, 32.740], mean action: 9.370 [2.000, 18.000],  loss: 0.016701, mae: 0.775091, mean_q: 0.036537, mean_eps: 0.000000
 6033/10000: episode: 182, duration: 0.281s, episode steps:  24, steps per second:  85, episode reward: -38.820, mean reward: -1.617 [-32.106,  2.450], mean action: 8.958 [2.000, 20.000],  loss: 0.019303, mae: 0.771415, mean_q: 0.074537, mean_eps: 0.000000
 6045/10000: episode: 183, duration: 0.155s, episode steps:  12, steps per second:  77, episode reward: 44.070, mean reward:  3.673 [-2.270, 32.060], mean action: 2.667 [2.000, 10.000],  loss: 0.013535, mae: 0.738703, mean_q: 0.077665, mean_eps: 0.000000
 6071/10000: episode: 184, duration: 0.314s, episode steps:  26, steps per second:  83, episode reward: -42.000, mean reward: -1.615 [-32.078,  2.315], mean action: 13.385 [2.000, 20.000],  loss: 0.017080, mae: 0.792064, mean_q: 0.057881, mean_eps: 0.000000
 6105/10000: episode: 185, duration: 0.377s, episode steps:  34, steps per second:  90, episode reward: -35.270, mean reward: -1.037 [-31.492,  3.000], mean action: 13.059 [2.000, 19.000],  loss: 0.016505, mae: 0.853524, mean_q: 0.017325, mean_eps: 0.000000
 6153/10000: episode: 186, duration: 0.553s, episode steps:  48, steps per second:  87, episode reward: -39.000, mean reward: -0.812 [-32.150,  2.475], mean action: 13.146 [2.000, 20.000],  loss: 0.015551, mae: 0.790860, mean_q: 0.051892, mean_eps: 0.000000
 6193/10000: episode: 187, duration: 0.448s, episode steps:  40, steps per second:  89, episode reward: 38.017, mean reward:  0.950 [-3.000, 31.822], mean action: 12.150 [2.000, 18.000],  loss: 0.018122, mae: 0.842401, mean_q: -0.011263, mean_eps: 0.000000
 6233/10000: episode: 188, duration: 0.437s, episode steps:  40, steps per second:  92, episode reward: -40.830, mean reward: -1.021 [-32.144,  2.349], mean action: 13.675 [2.000, 20.000],  loss: 0.022464, mae: 0.852976, mean_q: 0.014319, mean_eps: 0.000000
 6266/10000: episode: 189, duration: 0.360s, episode steps:  33, steps per second:  92, episode reward: -35.450, mean reward: -1.074 [-32.109,  3.000], mean action: 12.727 [2.000, 20.000],  loss: 0.017022, mae: 0.829480, mean_q: 0.008884, mean_eps: 0.000000
 6289/10000: episode: 190, duration: 0.261s, episode steps:  23, steps per second:  88, episode reward: 35.601, mean reward:  1.548 [-2.497, 31.621], mean action: 10.174 [2.000, 20.000],  loss: 0.016280, mae: 0.811544, mean_q: 0.020127, mean_eps: 0.000000
 6346/10000: episode: 191, duration: 0.641s, episode steps:  57, steps per second:  89, episode reward: -35.840, mean reward: -0.629 [-32.313,  2.600], mean action: 13.719 [2.000, 20.000],  loss: 0.015835, mae: 0.867840, mean_q: 0.013382, mean_eps: 0.000000
 6372/10000: episode: 192, duration: 0.304s, episode steps:  26, steps per second:  85, episode reward: -36.000, mean reward: -1.385 [-32.349,  3.000], mean action: 12.538 [2.000, 20.000],  loss: 0.013743, mae: 0.807191, mean_q: 0.074908, mean_eps: 0.000000
 6393/10000: episode: 193, duration: 0.245s, episode steps:  21, steps per second:  86, episode reward: 40.555, mean reward:  1.931 [-2.187, 32.742], mean action: 8.000 [2.000, 15.000],  loss: 0.013288, mae: 0.852106, mean_q: -0.030088, mean_eps: 0.000000
 6442/10000: episode: 194, duration: 0.551s, episode steps:  49, steps per second:  89, episode reward: -38.190, mean reward: -0.779 [-31.927,  2.341], mean action: 9.571 [2.000, 20.000],  loss: 0.020299, mae: 0.870523, mean_q: 0.001014, mean_eps: 0.000000
 6459/10000: episode: 195, duration: 0.203s, episode steps:  17, steps per second:  84, episode reward: 35.547, mean reward:  2.091 [-3.000, 33.000], mean action: 8.706 [2.000, 20.000],  loss: 0.017444, mae: 0.838809, mean_q: 0.007295, mean_eps: 0.000000
 6488/10000: episode: 196, duration: 0.490s, episode steps:  29, steps per second:  59, episode reward: 38.232, mean reward:  1.318 [-2.392, 32.829], mean action: 6.310 [2.000, 16.000],  loss: 0.016447, mae: 0.830376, mean_q: 0.001646, mean_eps: 0.000000
 6538/10000: episode: 197, duration: 0.569s, episode steps:  50, steps per second:  88, episode reward: 32.186, mean reward:  0.644 [-2.275, 32.124], mean action: 13.620 [2.000, 16.000],  loss: 0.016415, mae: 0.849899, mean_q: -0.000175, mean_eps: 0.000000
 6571/10000: episode: 198, duration: 0.378s, episode steps:  33, steps per second:  87, episode reward: -32.690, mean reward: -0.991 [-32.378,  2.708], mean action: 11.727 [2.000, 19.000],  loss: 0.015976, mae: 0.783231, mean_q: 0.068547, mean_eps: 0.000000
 6616/10000: episode: 199, duration: 0.648s, episode steps:  45, steps per second:  69, episode reward: 37.404, mean reward:  0.831 [-2.529, 32.150], mean action: 12.489 [2.000, 16.000],  loss: 0.019629, mae: 0.848180, mean_q: 0.064046, mean_eps: 0.000000
 6644/10000: episode: 200, duration: 0.340s, episode steps:  28, steps per second:  82, episode reward: 38.345, mean reward:  1.369 [-2.164, 32.160], mean action: 4.500 [2.000, 15.000],  loss: 0.017383, mae: 0.875886, mean_q: 0.031519, mean_eps: 0.000000
 6667/10000: episode: 201, duration: 0.286s, episode steps:  23, steps per second:  80, episode reward: 37.534, mean reward:  1.632 [-2.549, 31.559], mean action: 8.261 [2.000, 16.000],  loss: 0.016668, mae: 0.846950, mean_q: 0.007628, mean_eps: 0.000000
 6692/10000: episode: 202, duration: 0.318s, episode steps:  25, steps per second:  79, episode reward: -38.200, mean reward: -1.528 [-32.644,  2.320], mean action: 9.720 [2.000, 20.000],  loss: 0.014696, mae: 0.827133, mean_q: 0.022369, mean_eps: 0.000000
 6728/10000: episode: 203, duration: 0.524s, episode steps:  36, steps per second:  69, episode reward: -35.380, mean reward: -0.983 [-31.877,  2.239], mean action: 10.861 [2.000, 20.000],  loss: 0.018411, mae: 0.835885, mean_q: 0.026015, mean_eps: 0.000000
 6770/10000: episode: 204, duration: 0.484s, episode steps:  42, steps per second:  87, episode reward: -33.000, mean reward: -0.786 [-32.671,  2.950], mean action: 9.571 [2.000, 15.000],  loss: 0.015399, mae: 0.773473, mean_q: 0.076776, mean_eps: 0.000000
 6796/10000: episode: 205, duration: 0.446s, episode steps:  26, steps per second:  58, episode reward: 38.285, mean reward:  1.472 [-2.365, 32.300], mean action: 6.077 [2.000, 15.000],  loss: 0.014119, mae: 0.778122, mean_q: 0.075750, mean_eps: 0.000000
 6823/10000: episode: 206, duration: 0.499s, episode steps:  27, steps per second:  54, episode reward: -38.740, mean reward: -1.435 [-31.971,  2.396], mean action: 10.519 [2.000, 20.000],  loss: 0.017166, mae: 0.770151, mean_q: 0.097676, mean_eps: 0.000000
 6849/10000: episode: 207, duration: 0.412s, episode steps:  26, steps per second:  63, episode reward: -34.440, mean reward: -1.325 [-32.266,  2.720], mean action: 9.962 [0.000, 20.000],  loss: 0.017099, mae: 0.807609, mean_q: 0.089695, mean_eps: 0.000000
 6882/10000: episode: 208, duration: 0.409s, episode steps:  33, steps per second:  81, episode reward: 32.067, mean reward:  0.972 [-3.000, 32.250], mean action: 12.121 [2.000, 20.000],  loss: 0.015776, mae: 0.833007, mean_q: 0.051383, mean_eps: 0.000000
 6908/10000: episode: 209, duration: 0.329s, episode steps:  26, steps per second:  79, episode reward: -35.370, mean reward: -1.360 [-32.223,  3.000], mean action: 11.269 [2.000, 20.000],  loss: 0.018945, mae: 0.850340, mean_q: 0.017841, mean_eps: 0.000000
 6977/10000: episode: 210, duration: 0.876s, episode steps:  69, steps per second:  79, episode reward: -35.300, mean reward: -0.512 [-31.646,  2.492], mean action: 8.420 [2.000, 20.000],  loss: 0.015036, mae: 0.821465, mean_q: 0.050730, mean_eps: 0.000000
 6995/10000: episode: 211, duration: 0.221s, episode steps:  18, steps per second:  82, episode reward: 41.741, mean reward:  2.319 [-2.511, 32.190], mean action: 4.889 [2.000, 16.000],  loss: 0.017965, mae: 0.777676, mean_q: 0.129546, mean_eps: 0.000000
 7016/10000: episode: 212, duration: 0.255s, episode steps:  21, steps per second:  82, episode reward: 40.599, mean reward:  1.933 [-2.416, 31.932], mean action: 8.714 [2.000, 15.000],  loss: 0.019378, mae: 0.801328, mean_q: 0.072494, mean_eps: 0.000000
 7048/10000: episode: 213, duration: 0.352s, episode steps:  32, steps per second:  91, episode reward: 32.500, mean reward:  1.016 [-3.000, 32.150], mean action: 10.875 [2.000, 15.000],  loss: 0.017354, mae: 0.762747, mean_q: 0.135505, mean_eps: 0.000000
 7073/10000: episode: 214, duration: 0.292s, episode steps:  25, steps per second:  86, episode reward: 35.970, mean reward:  1.439 [-2.494, 32.970], mean action: 5.240 [2.000, 15.000],  loss: 0.017117, mae: 0.755328, mean_q: 0.135628, mean_eps: 0.000000
 7100/10000: episode: 215, duration: 0.298s, episode steps:  27, steps per second:  91, episode reward: -35.330, mean reward: -1.309 [-32.144,  2.869], mean action: 9.778 [2.000, 15.000],  loss: 0.016005, mae: 0.804264, mean_q: 0.073993, mean_eps: 0.000000
