params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 30000 steps ...
    43/30000: episode: 1, duration: 0.512s, episode steps:  43, steps per second:  84, episode reward: -34.890, mean reward: -0.811 [-32.604,  2.901], mean action: 15.419 [3.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  4865/30000: episode: 107, duration: 0.347s, episode steps:  32, steps per second:  92, episode reward: 35.267, mean reward:  1.102 [-2.731, 31.951], mean action: 3.625 [1.000, 15.000],  loss: 0.009959, mae: 0.294270, mean_q: 0.298188, mean_eps: 0.000000
  4895/30000: episode: 108, duration: 0.307s, episode steps:  30, steps per second:  98, episode reward: 43.388, mean reward:  1.446 [-2.281, 31.481], mean action: 4.667 [1.000, 10.000],  loss: 0.013246, mae: 0.308314, mean_q: 0.260922, mean_eps: 0.000000
  4934/30000: episode: 109, duration: 0.393s, episode steps:  39, steps per second:  99, episode reward: 32.125, mean reward:  0.824 [-2.865, 32.420], mean action: 5.462 [0.000, 17.000],  loss: 0.012822, mae: 0.294514, mean_q: 0.297673, mean_eps: 0.000000
  4977/30000: episode: 110, duration: 0.436s, episode steps:  43, steps per second:  99, episode reward: -30.000, mean reward: -0.698 [-30.950,  3.000], mean action: 3.674 [1.000, 21.000],  loss: 0.014850, mae: 0.315978, mean_q: 0.289990, mean_eps: 0.000000
  5002/30000: episode: 111, duration: 0.267s, episode steps:  25, steps per second:  93, episode reward: 46.756, mean reward:  1.870 [-0.403, 31.683], mean action: 4.720 [3.000, 8.000],  loss: 0.011181, mae: 0.295823, mean_q: 0.255403, mean_eps: 0.000000
  5044/30000: episode: 112, duration: 0.533s, episode steps:  42, steps per second:  79, episode reward: -32.030, mean reward: -0.763 [-32.025,  3.000], mean action: 6.929 [1.000, 21.000],  loss: 0.010889, mae: 0.284276, mean_q: 0.295689, mean_eps: 0.000000
  5080/30000: episode: 113, duration: 0.368s, episode steps:  36, steps per second:  98, episode reward: 32.639, mean reward:  0.907 [-2.696, 32.090], mean action: 5.722 [1.000, 21.000],  loss: 0.012223, mae: 0.292685, mean_q: 0.288604, mean_eps: 0.000000
  5100/30000: episode: 114, duration: 0.221s, episode steps:  20, steps per second:  90, episode reward: 44.833, mean reward:  2.242 [-2.101, 32.302], mean action: 3.050 [1.000, 6.000],  loss: 0.010433, mae: 0.291730, mean_q: 0.266954, mean_eps: 0.000000
  5159/30000: episode: 115, duration: 0.588s, episode steps:  59, steps per second: 100, episode reward: 40.883, mean reward:  0.693 [-3.000, 31.999], mean action: 3.814 [1.000, 14.000],  loss: 0.013247, mae: 0.300746, mean_q: 0.296113, mean_eps: 0.000000
  5204/30000: episode: 116, duration: 0.444s, episode steps:  45, steps per second: 101, episode reward: 38.481, mean reward:  0.855 [-2.373, 32.760], mean action: 7.667 [1.000, 21.000],  loss: 0.010228, mae: 0.296560, mean_q: 0.274030, mean_eps: 0.000000
  5223/30000: episode: 117, duration: 0.205s, episode steps:  19, steps per second:  93, episode reward: 44.326, mean reward:  2.333 [-2.787, 32.012], mean action: 4.947 [1.000, 14.000],  loss: 0.011905, mae: 0.302585, mean_q: 0.273322, mean_eps: 0.000000
  5261/30000: episode: 118, duration: 0.389s, episode steps:  38, steps per second:  98, episode reward: 38.559, mean reward:  1.015 [-2.296, 32.340], mean action: 5.605 [3.000, 17.000],  loss: 0.013275, mae: 0.313691, mean_q: 0.267711, mean_eps: 0.000000
  5311/30000: episode: 119, duration: 0.607s, episode steps:  50, steps per second:  82, episode reward: 44.123, mean reward:  0.882 [-2.462, 31.767], mean action: 2.580 [1.000, 17.000],  loss: 0.011969, mae: 0.291193, mean_q: 0.290865, mean_eps: 0.000000
  5382/30000: episode: 120, duration: 0.703s, episode steps:  71, steps per second: 101, episode reward: 32.608, mean reward:  0.459 [-3.000, 32.071], mean action: 5.268 [0.000, 17.000],  loss: 0.012369, mae: 0.288882, mean_q: 0.310312, mean_eps: 0.000000
  5419/30000: episode: 121, duration: 0.385s, episode steps:  37, steps per second:  96, episode reward: 36.941, mean reward:  0.998 [-2.710, 32.010], mean action: 9.378 [1.000, 16.000],  loss: 0.010466, mae: 0.286840, mean_q: 0.274746, mean_eps: 0.000000
  5516/30000: episode: 122, duration: 1.012s, episode steps:  97, steps per second:  96, episode reward: 34.692, mean reward:  0.358 [-2.756, 32.160], mean action: 7.299 [1.000, 21.000],  loss: 0.014190, mae: 0.302559, mean_q: 0.280276, mean_eps: 0.000000
  5543/30000: episode: 123, duration: 0.291s, episode steps:  27, steps per second:  93, episode reward: 41.783, mean reward:  1.548 [-2.898, 32.421], mean action: 3.407 [1.000, 15.000],  loss: 0.013602, mae: 0.300024, mean_q: 0.301056, mean_eps: 0.000000
  5594/30000: episode: 124, duration: 0.552s, episode steps:  51, steps per second:  92, episode reward: 36.000, mean reward:  0.706 [-3.000, 32.090], mean action: 2.118 [1.000, 10.000],  loss: 0.011916, mae: 0.286019, mean_q: 0.311579, mean_eps: 0.000000
  5630/30000: episode: 125, duration: 0.445s, episode steps:  36, steps per second:  81, episode reward: 35.628, mean reward:  0.990 [-2.218, 30.228], mean action: 4.694 [1.000, 21.000],  loss: 0.011240, mae: 0.292656, mean_q: 0.255101, mean_eps: 0.000000
  5653/30000: episode: 126, duration: 0.238s, episode steps:  23, steps per second:  97, episode reward: 44.753, mean reward:  1.946 [-2.220, 32.070], mean action: 3.217 [1.000, 13.000],  loss: 0.014525, mae: 0.290396, mean_q: 0.298885, mean_eps: 0.000000
  5707/30000: episode: 127, duration: 0.635s, episode steps:  54, steps per second:  85, episode reward: -35.560, mean reward: -0.659 [-32.130,  2.580], mean action: 5.556 [1.000, 17.000],  loss: 0.012213, mae: 0.285497, mean_q: 0.301285, mean_eps: 0.000000
  5743/30000: episode: 128, duration: 0.413s, episode steps:  36, steps per second:  87, episode reward: 43.943, mean reward:  1.221 [-2.364, 32.220], mean action: 2.528 [1.000, 7.000],  loss: 0.013129, mae: 0.285818, mean_q: 0.284131, mean_eps: 0.000000
  5786/30000: episode: 129, duration: 0.570s, episode steps:  43, steps per second:  75, episode reward: 42.444, mean reward:  0.987 [-2.163, 31.969], mean action: 6.907 [1.000, 21.000],  loss: 0.012533, mae: 0.294625, mean_q: 0.270602, mean_eps: 0.000000
  5824/30000: episode: 130, duration: 0.571s, episode steps:  38, steps per second:  67, episode reward: 44.619, mean reward:  1.174 [-2.203, 32.700], mean action: 2.500 [1.000, 8.000],  loss: 0.013533, mae: 0.292650, mean_q: 0.292048, mean_eps: 0.000000
  5877/30000: episode: 131, duration: 0.548s, episode steps:  53, steps per second:  97, episode reward: -32.270, mean reward: -0.609 [-31.951,  2.398], mean action: 6.302 [1.000, 17.000],  loss: 0.013127, mae: 0.289396, mean_q: 0.322942, mean_eps: 0.000000
  5910/30000: episode: 132, duration: 0.340s, episode steps:  33, steps per second:  97, episode reward: 40.888, mean reward:  1.239 [-2.616, 32.110], mean action: 4.212 [3.000, 21.000],  loss: 0.013402, mae: 0.280265, mean_q: 0.334910, mean_eps: 0.000000
  5940/30000: episode: 133, duration: 0.325s, episode steps:  30, steps per second:  92, episode reward: 44.399, mean reward:  1.480 [-3.000, 32.773], mean action: 2.167 [1.000, 9.000],  loss: 0.012058, mae: 0.281346, mean_q: 0.295001, mean_eps: 0.000000
  5981/30000: episode: 134, duration: 0.556s, episode steps:  41, steps per second:  74, episode reward: 40.450, mean reward:  0.987 [-2.137, 31.885], mean action: 5.829 [1.000, 17.000],  loss: 0.012136, mae: 0.281790, mean_q: 0.298180, mean_eps: 0.000000
  6027/30000: episode: 135, duration: 0.523s, episode steps:  46, steps per second:  88, episode reward: 41.190, mean reward:  0.895 [-2.085, 32.400], mean action: 3.130 [1.000, 17.000],  loss: 0.013885, mae: 0.296636, mean_q: 0.263540, mean_eps: 0.000000
  6076/30000: episode: 136, duration: 0.489s, episode steps:  49, steps per second: 100, episode reward: -33.000, mean reward: -0.673 [-33.000,  2.400], mean action: 4.653 [1.000, 14.000],  loss: 0.010267, mae: 0.278558, mean_q: 0.295678, mean_eps: 0.000000
  6115/30000: episode: 137, duration: 0.441s, episode steps:  39, steps per second:  88, episode reward: 44.824, mean reward:  1.149 [-2.016, 32.014], mean action: 2.744 [0.000, 14.000],  loss: 0.012570, mae: 0.286527, mean_q: 0.301728, mean_eps: 0.000000
  6135/30000: episode: 138, duration: 0.215s, episode steps:  20, steps per second:  93, episode reward: 44.136, mean reward:  2.207 [-2.226, 32.280], mean action: 2.700 [1.000, 15.000],  loss: 0.009730, mae: 0.273197, mean_q: 0.306742, mean_eps: 0.000000
  6162/30000: episode: 139, duration: 0.283s, episode steps:  27, steps per second:  95, episode reward: 35.496, mean reward:  1.315 [-2.948, 32.120], mean action: 3.185 [1.000, 15.000],  loss: 0.013270, mae: 0.278500, mean_q: 0.278237, mean_eps: 0.000000
  6209/30000: episode: 140, duration: 0.484s, episode steps:  47, steps per second:  97, episode reward: 37.796, mean reward:  0.804 [-2.722, 31.967], mean action: 5.404 [1.000, 16.000],  loss: 0.012097, mae: 0.272881, mean_q: 0.295237, mean_eps: 0.000000
  6247/30000: episode: 141, duration: 0.492s, episode steps:  38, steps per second:  77, episode reward: 35.059, mean reward:  0.923 [-3.000, 32.450], mean action: 12.105 [0.000, 18.000],  loss: 0.014417, mae: 0.296234, mean_q: 0.250436, mean_eps: 0.000000
  6286/30000: episode: 142, duration: 0.409s, episode steps:  39, steps per second:  95, episode reward: 38.251, mean reward:  0.981 [-2.392, 32.270], mean action: 5.282 [1.000, 15.000],  loss: 0.014845, mae: 0.292343, mean_q: 0.280823, mean_eps: 0.000000
  6304/30000: episode: 143, duration: 0.196s, episode steps:  18, steps per second:  92, episode reward: 41.876, mean reward:  2.326 [-2.068, 32.086], mean action: 4.556 [3.000, 15.000],  loss: 0.012746, mae: 0.278129, mean_q: 0.321907, mean_eps: 0.000000
  6350/30000: episode: 144, duration: 0.463s, episode steps:  46, steps per second:  99, episode reward: 38.550, mean reward:  0.838 [-2.940, 32.100], mean action: 2.804 [1.000, 15.000],  loss: 0.012606, mae: 0.296137, mean_q: 0.264745, mean_eps: 0.000000
  6379/30000: episode: 145, duration: 0.289s, episode steps:  29, steps per second: 100, episode reward: -45.310, mean reward: -1.562 [-32.900,  0.590], mean action: 11.103 [1.000, 21.000],  loss: 0.015175, mae: 0.290749, mean_q: 0.298821, mean_eps: 0.000000
  6408/30000: episode: 146, duration: 0.308s, episode steps:  29, steps per second:  94, episode reward: 38.409, mean reward:  1.324 [-2.307, 32.301], mean action: 4.586 [1.000, 15.000],  loss: 0.013407, mae: 0.286719, mean_q: 0.277191, mean_eps: 0.000000
  6430/30000: episode: 147, duration: 0.259s, episode steps:  22, steps per second:  85, episode reward: 44.819, mean reward:  2.037 [-2.273, 32.210], mean action: 3.636 [1.000, 10.000],  loss: 0.013311, mae: 0.285179, mean_q: 0.300251, mean_eps: 0.000000
  6481/30000: episode: 148, duration: 0.532s, episode steps:  51, steps per second:  96, episode reward: 40.032, mean reward:  0.785 [-2.664, 32.130], mean action: 5.098 [1.000, 15.000],  loss: 0.012107, mae: 0.276347, mean_q: 0.289054, mean_eps: 0.000000
  6504/30000: episode: 149, duration: 0.237s, episode steps:  23, steps per second:  97, episode reward: 38.936, mean reward:  1.693 [-2.900, 32.116], mean action: 2.348 [1.000, 4.000],  loss: 0.013565, mae: 0.274912, mean_q: 0.309660, mean_eps: 0.000000
  6558/30000: episode: 150, duration: 0.557s, episode steps:  54, steps per second:  97, episode reward: 32.231, mean reward:  0.597 [-2.386, 31.970], mean action: 5.907 [0.000, 21.000],  loss: 0.011967, mae: 0.281542, mean_q: 0.284228, mean_eps: 0.000000
  6584/30000: episode: 151, duration: 0.283s, episode steps:  26, steps per second:  92, episode reward: 40.594, mean reward:  1.561 [-2.317, 32.235], mean action: 6.423 [3.000, 21.000],  loss: 0.011630, mae: 0.277502, mean_q: 0.296800, mean_eps: 0.000000
  6611/30000: episode: 152, duration: 0.287s, episode steps:  27, steps per second:  94, episode reward: 41.303, mean reward:  1.530 [-2.247, 31.673], mean action: 3.037 [1.000, 16.000],  loss: 0.012466, mae: 0.291916, mean_q: 0.263979, mean_eps: 0.000000
  6644/30000: episode: 153, duration: 0.343s, episode steps:  33, steps per second:  96, episode reward: 35.194, mean reward:  1.066 [-2.700, 31.923], mean action: 2.788 [1.000, 16.000],  loss: 0.011678, mae: 0.281594, mean_q: 0.300003, mean_eps: 0.000000
  6671/30000: episode: 154, duration: 0.312s, episode steps:  27, steps per second:  86, episode reward: 36.000, mean reward:  1.333 [-3.000, 32.720], mean action: 4.222 [1.000, 16.000],  loss: 0.012879, mae: 0.285333, mean_q: 0.286230, mean_eps: 0.000000
  6710/30000: episode: 155, duration: 0.489s, episode steps:  39, steps per second:  80, episode reward: 34.178, mean reward:  0.876 [-3.000, 32.023], mean action: 4.667 [1.000, 16.000],  loss: 0.009807, mae: 0.268659, mean_q: 0.288259, mean_eps: 0.000000
  6747/30000: episode: 156, duration: 0.378s, episode steps:  37, steps per second:  98, episode reward: 34.907, mean reward:  0.943 [-3.000, 32.350], mean action: 4.541 [1.000, 16.000],  loss: 0.014127, mae: 0.294931, mean_q: 0.322802, mean_eps: 0.000000
  6824/30000: episode: 157, duration: 0.799s, episode steps:  77, steps per second:  96, episode reward: -34.910, mean reward: -0.453 [-31.822,  2.273], mean action: 2.922 [1.000, 16.000],  loss: 0.012636, mae: 0.280585, mean_q: 0.293271, mean_eps: 0.000000
  6860/30000: episode: 158, duration: 0.368s, episode steps:  36, steps per second:  98, episode reward: 38.243, mean reward:  1.062 [-3.000, 32.290], mean action: 6.444 [1.000, 21.000],  loss: 0.013712, mae: 0.284062, mean_q: 0.269316, mean_eps: 0.000000
  6921/30000: episode: 159, duration: 0.611s, episode steps:  61, steps per second: 100, episode reward: 43.181, mean reward:  0.708 [-2.883, 32.750], mean action: 5.656 [0.000, 21.000],  loss: 0.012266, mae: 0.284386, mean_q: 0.275243, mean_eps: 0.000000
  6958/30000: episode: 160, duration: 0.385s, episode steps:  37, steps per second:  96, episode reward: 38.746, mean reward:  1.047 [-2.618, 32.100], mean action: 4.135 [1.000, 16.000],  loss: 0.011571, mae: 0.274028, mean_q: 0.297608, mean_eps: 0.000000
  6977/30000: episode: 161, duration: 0.206s, episode steps:  19, steps per second:  92, episode reward: 41.324, mean reward:  2.175 [-2.424, 32.270], mean action: 5.526 [1.000, 16.000],  loss: 0.010697, mae: 0.272959, mean_q: 0.276852, mean_eps: 0.000000
  6995/30000: episode: 162, duration: 0.193s, episode steps:  18, steps per second:  93, episode reward: 41.939, mean reward:  2.330 [-3.000, 32.290], mean action: 4.056 [1.000, 16.000],  loss: 0.010669, mae: 0.271531, mean_q: 0.305374, mean_eps: 0.000000
  7021/30000: episode: 163, duration: 0.278s, episode steps:  26, steps per second:  93, episode reward: 35.801, mean reward:  1.377 [-2.695, 32.050], mean action: 4.154 [1.000, 16.000],  loss: 0.013204, mae: 0.294927, mean_q: 0.277244, mean_eps: 0.000000
  7052/30000: episode: 164, duration: 0.328s, episode steps:  31, steps per second:  95, episode reward: 35.573, mean reward:  1.148 [-2.642, 32.125], mean action: 3.484 [1.000, 17.000],  loss: 0.012754, mae: 0.289024, mean_q: 0.291657, mean_eps: 0.000000
  7108/30000: episode: 165, duration: 0.557s, episode steps:  56, steps per second: 101, episode reward: 40.257, mean reward:  0.719 [-2.204, 32.750], mean action: 5.232 [1.000, 21.000],  loss: 0.012478, mae: 0.271597, mean_q: 0.290316, mean_eps: 0.000000
  7155/30000: episode: 166, duration: 0.479s, episode steps:  47, steps per second:  98, episode reward: 39.647, mean reward:  0.844 [-2.213, 32.330], mean action: 4.213 [0.000, 16.000],  loss: 0.013241, mae: 0.276445, mean_q: 0.303703, mean_eps: 0.000000
  7176/30000: episode: 167, duration: 0.226s, episode steps:  21, steps per second:  93, episode reward: 43.987, mean reward:  2.095 [-2.188, 32.400], mean action: 3.429 [1.000, 7.000],  loss: 0.011050, mae: 0.282860, mean_q: 0.303971, mean_eps: 0.000000
  7204/30000: episode: 168, duration: 0.288s, episode steps:  28, steps per second:  97, episode reward: 35.781, mean reward:  1.278 [-2.807, 32.670], mean action: 6.607 [1.000, 16.000],  loss: 0.014086, mae: 0.312179, mean_q: 0.234973, mean_eps: 0.000000
  7232/30000: episode: 169, duration: 0.297s, episode steps:  28, steps per second:  94, episode reward: 35.207, mean reward:  1.257 [-2.362, 32.230], mean action: 3.429 [1.000, 15.000],  loss: 0.013297, mae: 0.284774, mean_q: 0.283126, mean_eps: 0.000000
  7261/30000: episode: 170, duration: 0.313s, episode steps:  29, steps per second:  93, episode reward: 43.809, mean reward:  1.511 [-2.307, 31.902], mean action: 3.828 [1.000, 17.000],  loss: 0.012850, mae: 0.291396, mean_q: 0.294725, mean_eps: 0.000000
  7289/30000: episode: 171, duration: 0.286s, episode steps:  28, steps per second:  98, episode reward: 38.426, mean reward:  1.372 [-3.000, 32.260], mean action: 3.321 [0.000, 15.000],  loss: 0.011917, mae: 0.282772, mean_q: 0.285592, mean_eps: 0.000000
  7327/30000: episode: 172, duration: 0.386s, episode steps:  38, steps per second:  98, episode reward: 38.590, mean reward:  1.016 [-2.371, 32.290], mean action: 4.000 [1.000, 16.000],  loss: 0.013142, mae: 0.289245, mean_q: 0.265007, mean_eps: 0.000000
  7348/30000: episode: 173, duration: 0.235s, episode steps:  21, steps per second:  90, episode reward: 38.855, mean reward:  1.850 [-3.000, 32.472], mean action: 4.190 [1.000, 16.000],  loss: 0.012902, mae: 0.287265, mean_q: 0.271300, mean_eps: 0.000000
  7375/30000: episode: 174, duration: 0.282s, episode steps:  27, steps per second:  96, episode reward: 37.727, mean reward:  1.397 [-2.547, 31.993], mean action: 4.000 [1.000, 16.000],  loss: 0.010980, mae: 0.267354, mean_q: 0.300097, mean_eps: 0.000000
  7415/30000: episode: 175, duration: 0.452s, episode steps:  40, steps per second:  89, episode reward: -35.230, mean reward: -0.881 [-32.990,  2.530], mean action: 7.600 [0.000, 16.000],  loss: 0.013749, mae: 0.287468, mean_q: 0.270777, mean_eps: 0.000000
  7450/30000: episode: 176, duration: 0.355s, episode steps:  35, steps per second:  99, episode reward: 40.588, mean reward:  1.160 [-2.281, 31.994], mean action: 7.543 [1.000, 21.000],  loss: 0.014710, mae: 0.282173, mean_q: 0.298172, mean_eps: 0.000000
  7478/30000: episode: 177, duration: 0.289s, episode steps:  28, steps per second:  97, episode reward: 41.241, mean reward:  1.473 [-3.000, 32.323], mean action: 5.036 [1.000, 16.000],  loss: 0.010646, mae: 0.271197, mean_q: 0.299322, mean_eps: 0.000000
  7507/30000: episode: 178, duration: 0.306s, episode steps:  29, steps per second:  95, episode reward: 44.588, mean reward:  1.538 [-2.017, 32.100], mean action: 3.621 [0.000, 16.000],  loss: 0.013602, mae: 0.287213, mean_q: 0.287931, mean_eps: 0.000000
